<<<<<<< HEAD
<<<<<<< HEAD
"unique_id","date_of_bite","species","breed","age","gender","spay_neuter","borough","zip_code","pit_bull"
7391,2017-07-11,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","?",FALSE
7392,2017-07-10,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11354",FALSE
7393,2017-07-11,"DOG","POMERANIAN / CHIHUAHUA MIX",1,"F",FALSE,"Queens","11354",FALSE
7394,2017-07-11,"DOG","Pit Bull",8,"M",FALSE,"Queens","11435",TRUE
7395,2017-07-11,"DOG","Pit Bull",2,"F",FALSE,"Queens","11435",TRUE
7396,2017-07-11,"DOG","JAPANESE CHIN / MALTESE MIX",2,"M",FALSE,"Queens","11368",FALSE
7397,2017-06-25,"DOG","Puggle",2,"M",FALSE,"Queens","11423",FALSE
7398,2017-05-16,"DOG","Pit Bull",6,"F",TRUE,"Queens","11418",TRUE
7399,2017-05-16,"DOG","Pit Bull",2,"F",TRUE,"Queens","11418",TRUE
7400,2017-06-28,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11691",TRUE
7401,2017-07-12,"DOG","MIXED BREED",1,"M",TRUE,"Queens","11377",FALSE
7402,2017-07-12,"DOG","Tibetan Terrier",4,"M",TRUE,"Queens","11422",FALSE
7403,2017-07-11,"DOG","BEAGLE / COCKERSPANIEL MIX",3,"M",FALSE,"Queens","11354",FALSE
7404,2017-07-12,"DOG","German Shepherd",NA,"U",FALSE,"Queens","11429",FALSE
7405,2017-07-13,"DOG","Samoyed",10,"F",FALSE,"Queens","11378",FALSE
7406,2017-07-13,"DOG","Poodle, Standard",2,"M",FALSE,"Queens","11370",FALSE
7407,2017-07-13,"DOG","Bull Dog, English",5,"F",FALSE,"Queens",NA,FALSE
7408,2017-07-13,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11377",FALSE
7409,2017-07-14,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11106",FALSE
7410,2017-07-05,"DOG","Cocker Spaniel",NA,"U",FALSE,"Queens","11412",FALSE
7411,2017-07-15,"DOG","JACK RUSS / SHIH TZU MIX",4,"F",FALSE,"Queens","11378",FALSE
7412,2017-07-16,"DOG","Boxer",1,"F",TRUE,"Queens","11368",FALSE
7413,2017-07-16,"DOG","Siberian Husky",1,"M",TRUE,"Queens","11358",FALSE
7414,2017-07-17,"DOG","Chihuahua",7,"M",FALSE,"Queens","11377",FALSE
7415,2017-07-14,"DOG","Yorkshire Terrier",10,"F",TRUE,"Queens","11385",FALSE
7416,2017-07-16,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7417,2017-07-15,"DOG","Tibetan Terrier",3,"M",TRUE,"Queens","11358",FALSE
7418,2017-07-15,"DOG","Jack Russ",13,"F",TRUE,"Queens","11691",FALSE
7419,2017-07-16,"DOG","Beagle Crossbreed",1,"F",TRUE,"Queens","11361",FALSE
7420,2017-07-17,"DOG","Pit Bull",6,"F",TRUE,"Queens","11420",TRUE
7421,2017-07-18,"DOG","Rhodesian Ridgeback",NA,"U",FALSE,"Queens",NA,FALSE
7422,2017-06-17,"DOG","Beagle",4,"M",FALSE,"Queens","11367",FALSE
7423,2017-07-01,"DOG","CHINESE CRESTED",4,"M",TRUE,"Queens","11368",FALSE
7424,2017-07-18,"DOG","Pekingese",7,"F",FALSE,"Queens","11365",FALSE
7425,2017-07-18,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11434",FALSE
7426,2017-07-11,"DOG","American Pit Bull Terrier/Pit Bull",4,"F",TRUE,"Queens","11377",TRUE
7427,2017-07-15,"DOG","Bichon Frise",2,"F",TRUE,"Queens","11370",FALSE
7428,2017-07-17,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11428",FALSE
7429,2017-07-19,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11365",FALSE
7430,2017-07-19,"DOG","American Pit Bull Terrier/Pit Bull",8,"F",TRUE,"Queens","11102",TRUE
7431,2017-07-08,"DOG","GERMAN SHEPHERD MIX",7,"M",TRUE,"Queens","11694",FALSE
7432,2017-07-10,"DOG","STAFFORDSHIRE / PIT BULL MIX",6,"F",TRUE,"Queens","11413",TRUE
7433,2017-07-09,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11428",TRUE
7434,2017-07-20,"DOG","POODLE MIX",9,"M",TRUE,"Queens","11368",FALSE
7435,2017-07-20,"DOG","LHASA / SHIH TZU MIX",6,"M",TRUE,"Queens","11415",FALSE
7436,2017-07-21,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11377",FALSE
7437,2017-07-21,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11417",TRUE
7438,2017-07-21,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7439,2017-07-21,"DOG","German Shepherd",NA,"U",FALSE,"Queens",NA,FALSE
7440,2017-07-22,"DOG","MALTI TZU",2,"M",FALSE,"Queens","11419",FALSE
7441,2017-07-21,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11415",FALSE
7442,2017-07-21,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11356",FALSE
7443,2017-07-15,"DOG","Bull dog",NA,"U",FALSE,"Queens","11691",FALSE
7444,2017-07-18,"DOG","Pit Bull",3,"M",FALSE,"Queens","11102",TRUE
7445,2017-07-15,"DOG","Pit Bull",NA,"F",FALSE,"Queens","11413",TRUE
7446,2017-07-25,"DOG","COCKER SPANIEL / POODLE MIX",NA,"M",TRUE,"Queens","11377",FALSE
7447,2017-07-25,"DOG","Yorkshire Terrier",13,"M",FALSE,"Queens","11417",FALSE
7448,2017-07-26,"DOG","Beagle",5,"M",TRUE,"Queens","11421",FALSE
7449,2017-06-28,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11413",FALSE
7450,2017-07-26,"DOG","German Shepherd",7,"M",FALSE,"Queens","11426",FALSE
7451,2017-07-17,"DOG","Bichon Frise",2,"M",TRUE,"Queens","11354",FALSE
7452,2017-07-26,"DOG","Cane Corso",NA,"U",FALSE,"Queens","11416",FALSE
7453,2017-07-23,"DOG","Chihuahua",5,"M",FALSE,"Queens","11368",FALSE
7454,2017-07-26,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7455,2017-07-22,"DOG","MORKIE",16,"M",TRUE,"Queens","11434",FALSE
7456,2017-07-27,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11360",FALSE
7457,2017-07-27,"DOG","Shar-Pei, Chinese",1,"M",FALSE,"Queens","11417",FALSE
7458,2017-07-26,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7459,2017-07-24,"DOG","FRENCH HOUND MIX",7,"M",TRUE,"Queens","11432",FALSE
7460,2017-07-28,"DOG","Jindo Dog,",NA,"U",FALSE,"Queens",NA,FALSE
7461,2017-07-28,"DOG","Jack Russ",10,"M",TRUE,"Queens","11105",FALSE
7462,2017-07-30,"DOG","Poodle, Standard",6,"F",FALSE,"Queens","11375",FALSE
7463,2017-07-29,"DOG","COCKAPOO MIX",3,"M",TRUE,"Queens","11377",FALSE
7464,2017-07-29,"DOG","American Pit Bull Mix / Pit Bull Mix",2,"M",FALSE,"Queens",NA,TRUE
7465,2017-08-01,"DOG","CHIHUAHUA MIX",5,"M",TRUE,"Queens",NA,FALSE
7466,2017-07-29,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11421",FALSE
7467,2017-07-29,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11377",TRUE
7468,2017-07-31,"DOG","Cane Corso",8,"M",FALSE,"Queens","11361",FALSE
7469,2017-07-31,"DOG","SHIH TZU / YORKSHIRE MIX",8,"M",TRUE,"Queens","11367",FALSE
7470,2017-07-31,"DOG","SPANIEL MIXED BREED",2,"M",TRUE,"Queens","11102",FALSE
7471,2017-08-01,"DOG","German Shepherd",4,"F",FALSE,"Queens","11419",FALSE
7472,2017-08-01,"DOG","MIXED BREED",4,"F",FALSE,"Queens","11368",FALSE
7473,2017-07-30,"DOG","DOGO",1,"M",FALSE,"Queens","11423",FALSE
7474,2017-08-02,"DOG","American Pit Bull Mix / Pit Bull Mix",4,"F",TRUE,"Queens","11369",TRUE
7475,2017-08-03,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11422",FALSE
7476,2017-08-02,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7477,2017-08-02,"DOG","Bull Dog, French",3,"M",FALSE,"Queens","11374",FALSE
7478,2017-08-03,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11366",TRUE
7479,2017-08-04,"DOG","PIT BULL MIX",2,"F",FALSE,"Queens","11434",TRUE
7480,2017-08-04,"DOG","Pit Bull",9,"M",FALSE,"Queens","11434",TRUE
7481,2017-08-04,"DOG","PIT BULL MIX (F) AND PIT BULL",2,"M",FALSE,"Queens","11434",TRUE
7482,2017-08-02,"DOG","Shih Tzu",NA,"M",FALSE,"Queens",NA,FALSE
7483,2017-08-04,"DOG","PIT BULL MIX (F) AND PIT BULL (M)",2,"M",FALSE,"Queens","11434",TRUE
7484,2017-07-28,"DOG","BOXER MIX",NA,"U",FALSE,"Queens","11354",FALSE
7485,2017-08-06,"DOG","MIXED BREED",NA,"U",FALSE,"Queens",NA,FALSE
7486,2017-08-05,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11693",FALSE
7487,2017-08-05,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11378",FALSE
7488,2017-08-06,"DOG","German Shepherd",2,"F",TRUE,"Queens","11368",FALSE
7489,2017-08-07,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11377",FALSE
7490,2017-08-05,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7491,2017-08-02,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7492,2017-08-08,"DOG","MIXED BREED",5,"F",FALSE,"Queens","11413",FALSE
7493,2017-08-08,"DOG","PIT BULL / STAFFORDSHIRE",3,"M",TRUE,"Queens","11412",TRUE
7494,2017-08-08,"DOG","Boston Terrier",1,"M",TRUE,"Queens","11419",FALSE
7495,2017-08-08,"DOG","Boston Terrier",1,"M",TRUE,"Queens","11419",FALSE
7496,2017-08-04,"DOG","MALTESE / POODLE MIX",5,"M",TRUE,"Queens","11361",FALSE
7497,2017-08-10,"DOG","Pomeranian",4,"M",TRUE,"Queens","11362",FALSE
7498,2017-08-11,"DOG","Siberian Husky",NA,"U",FALSE,"Queens","11368",FALSE
7499,2017-08-09,"DOG","Chihuahua",NA,"U",FALSE,"Queens",NA,FALSE
7500,2017-08-09,"DOG","Yorkshire Terrier",5,"F",TRUE,"Queens","11370",FALSE
7501,2017-08-11,"DOG","Cocker Spaniel",NA,"U",FALSE,"Queens",NA,FALSE
7502,2017-08-11,"DOG","Doberman Pinscher",4,"F",FALSE,"Queens","11354",FALSE
7503,2017-08-01,"DOG","STAFFORDSHIRE",3,"F",TRUE,"Queens","11414",FALSE
7504,2017-08-12,"DOG","Cocker Spaniel",NA,"U",FALSE,"Queens",NA,FALSE
7505,2017-08-12,"DOG","ROTTWEILER / PIT BULL MIX",NA,"U",FALSE,"Queens","11434",TRUE
7506,2017-08-12,"DOG","Rottweiler",2,"M",FALSE,"Queens","11368",FALSE
7507,2017-08-12,"DOG","PIT BULL / SHEPHERD MIX",2,"F",TRUE,"Queens","11375",TRUE
7508,2017-08-13,"DOG","Maltese",7,"M",TRUE,"Queens","11372",FALSE
7509,2017-08-13,"DOG","TERRIER",NA,"U",FALSE,"Queens",NA,FALSE
7510,2017-08-13,"DOG","Labrador Retriever",2,"M",TRUE,"Queens","11413",FALSE
7511,2017-08-13,"DOG","Shetland Sheepdog",9,"M",TRUE,"Queens","11004",FALSE
7512,2017-08-02,"DOG","Saint Bernard",NA,"U",FALSE,"Queens","11435",FALSE
7513,2017-08-14,"DOG","Chihuahua",1,"M",TRUE,"Queens","11373",FALSE
7514,2017-08-15,"DOG","BEAGLE / CHIHUAHUA MIX",1,"M",FALSE,"Queens","11432",FALSE
7515,2017-08-15,"DOG","Jindo Dog,",10,"M",TRUE,"Queens","11421",FALSE
7516,2017-08-15,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7517,2017-08-15,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11435",FALSE
7518,2017-08-16,"DOG","Pit Bull",2,"M",TRUE,"Queens","11385",TRUE
7519,2017-08-16,"DOG","SHIBA INU MIX",5,"M",TRUE,"Queens","11361",FALSE
7520,2017-08-16,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11104",FALSE
7521,2017-08-15,"DOG","POODLE MIX",5,"M",TRUE,"Queens","11368",FALSE
7522,2017-08-17,"DOG","FRENCH / ENGLISH BULL DOG MIX",2,"F",FALSE,"Queens","11417",FALSE
7523,2017-08-18,"DOG","Shih Tzu",10,"M",TRUE,"Queens","11365",FALSE
7524,2017-08-17,"DOG","MALTESE / POODLE MIX",6,"M",TRUE,"Queens","11372",FALSE
7525,2017-08-14,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11373",FALSE
7526,2017-08-12,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7527,2017-08-17,"DOG","Poodle, Standard",NA,"U",FALSE,"Queens","11433",FALSE
7528,2017-08-15,"DOG","SHIH TZU (MALE) & SHIH TZU MIX (FEMALE)",NA,"U",TRUE,"Queens","11436",FALSE
7529,2017-08-17,"DOG","American Pit Bull Mix / Pit Bull Mix",12,"F",TRUE,"Queens","11385",TRUE
7530,2017-08-19,"DOG","West High White Terrier",12,"M",TRUE,"Queens","11357",FALSE
7531,2017-08-20,"DOG","Bichon Frise",3,"M",FALSE,"Queens","11357",FALSE
7532,2017-08-20,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7533,2017-08-21,"DOG","American Pit Bull Mix / Pit Bull Mix",10,"M",TRUE,"Queens","11367",TRUE
7534,2017-08-16,"DOG","Doberman Pinscher",5,"M",FALSE,"Queens","11378",FALSE
7535,2017-08-21,"DOG","Pomeranian",10,"M",FALSE,"Queens","11364",FALSE
7536,2017-08-07,"DOG","LABRADOR MIX",13,"M",TRUE,"Queens","11366",FALSE
7537,2017-08-12,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7538,2017-08-22,"DOG","American Pit Bull Terrier/Pit Bull",7,"M",FALSE,"Queens","11364",TRUE
7539,2017-08-20,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11420",FALSE
7540,2017-08-23,"DOG","Pug",NA,"U",FALSE,"Queens","11385",FALSE
7541,2017-08-24,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11418",TRUE
7542,2017-08-22,"DOG","Bull Terrier",10,"M",FALSE,"Queens","11375",FALSE
7543,2017-08-24,"DOG","GERMAN SHEPHERD / ROTTWEILER MIX",8,"M",TRUE,"Queens","11421",FALSE
7544,2017-08-25,"DOG","Bichon Frise",3,"M",FALSE,"Queens","11357",FALSE
7545,2017-08-27,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11362",FALSE
7546,2017-08-27,"DOG","Maltese",2,"M",FALSE,"Queens","11433",FALSE
7547,2017-08-26,"DOG","Jack Russ",3,"M",FALSE,"Queens","11368",FALSE
7548,2017-08-24,"DOG","PIT BULL / GERMAN SHEPHERD MIX",1,"F",FALSE,"Queens","11412",TRUE
7549,2017-08-20,"DOG","PUG / RETRIEVER / SHIH TZU MIX",5,"M",FALSE,"Queens","11368",FALSE
7550,2017-08-26,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7551,2017-08-29,"DOG","CORGI / BEAGLE MIX",8,"M",FALSE,"Queens","11412",FALSE
7552,2017-08-30,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7553,2017-04-07,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7554,2017-08-28,"DOG","Pit Bull",4,"F",TRUE,"Queens","11691",TRUE
7555,2017-08-30,"DOG","SHIH TZU / BICHON MIX",2,"M",TRUE,"Queens","11427",FALSE
7556,2017-08-30,"DOG","Siberian Husky",12,"F",TRUE,"Queens","11430",FALSE
7557,2017-08-31,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11101",TRUE
7558,2017-08-31,"DOG","COCKAPOO MIX",3,"M",TRUE,"Queens","11414",FALSE
7559,2017-08-31,"DOG","Shih Tzu",13,"M",FALSE,"Queens","11420",FALSE
7560,2017-08-30,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7561,2017-08-09,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7562,2017-09-04,"DOG","PIT BULL / ROTTWEILER MIX",3,"F",TRUE,"Queens","11415",TRUE
7563,2017-08-31,"DOG","Maltese",5,"M",TRUE,"Queens","11103",FALSE
7564,2017-09-04,"DOG","MIXED BREED",4,"M",TRUE,"Queens","11106",FALSE
7565,2017-09-01,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11434",TRUE
7566,2017-09-02,"DOG","Cocker Spaniel",NA,"U",FALSE,"Queens","11354",FALSE
7567,2017-09-01,"DOG","Maltese",NA,"U",FALSE,"Queens","11432",FALSE
7568,2017-09-03,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11102",TRUE
7569,2017-09-04,"DOG","Chihuahua",NA,"U",FALSE,"Queens","11104",FALSE
7570,2017-09-04,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11421",FALSE
7571,2017-09-05,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11420",FALSE
7572,2017-09-05,"DOG","Wheaton Terrier",6,"M",TRUE,"Queens","11377",FALSE
7573,2017-09-06,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11358",FALSE
7574,2017-09-04,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7575,2017-09-05,"DOG","Yorkshire Terrier",4,"M",FALSE,"Queens","11355",FALSE
7576,2017-09-06,"DOG","Rottweiler",1,"M",FALSE,"Queens","11693",FALSE
7577,2017-07-30,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11354",FALSE
7578,2017-09-06,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11368",TRUE
7579,2017-09-07,"DOG","Cocker Spaniel",4,"M",TRUE,"Queens","11102",FALSE
7580,2017-08-11,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11374",FALSE
7581,2017-09-09,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11433",FALSE
7582,2017-09-09,"DOG","PUG AND FRENCH BULL MIX",NA,"U",FALSE,"Queens","11377",FALSE
7583,2017-09-10,"DOG","GERMAN SHEPHERD MIX",6,"M",TRUE,"Queens","11357",FALSE
7584,2017-09-10,"DOG","POMERANIAN / POODLE MIX",2,"M",FALSE,"Queens","11372",FALSE
7585,2017-09-11,"DOG","PIT BULL / LABRADOR MIX",7,"F",TRUE,"Queens","11435",TRUE
7586,2017-09-07,"DOG","TERRIER MIX",1,"M",TRUE,"Queens","11367",FALSE
7587,2017-09-12,"DOG","POODLE / FRENCH BULL DOG",8,"M",TRUE,"Queens","11374",FALSE
7588,2017-09-11,"DOG","Chihuahua",NA,"M",FALSE,"Queens","11363",FALSE
7589,2017-09-11,"DOG","MIXED BREED",NA,"U",FALSE,"Queens","11354",FALSE
7590,2017-09-11,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7591,2017-09-13,"DOG","American Pit Bull Terrier/Pit Bull",10,"M",FALSE,"Queens","11435",TRUE
7592,2017-09-13,"DOG","COATED XOLO",2,"F",TRUE,"Queens","11369",FALSE
7593,2017-09-13,"DOG","LABRADOR / PIT BULL MIX",8,"F",TRUE,"Queens","11427",TRUE
7594,2017-09-14,"DOG","Pit Bull",1,"M",FALSE,"Queens","11434",TRUE
7595,2017-09-03,"DOG","Pit Bull",7,"M",FALSE,"Queens","11377",TRUE
7596,2017-09-13,"DOG","Rottweiler",3,"M",FALSE,"Queens","11385",FALSE
7597,2017-09-14,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11433",TRUE
7598,2017-09-11,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7599,2017-09-15,"DOG","Siberian Husky",NA,"U",FALSE,"Queens","11377",FALSE
7600,2017-09-17,"DOG","Shiba Inu",1,"F",FALSE,"Queens","11355",FALSE
7601,2017-09-16,"DOG","Golden Retriever",NA,"U",FALSE,"Queens","11355",FALSE
7602,2017-09-17,"DOG","German Shepherd",5,"M",FALSE,"Queens","11421",FALSE
7603,2017-09-16,"DOG","Shih Tzu",3,"F",FALSE,"Queens","11369",FALSE
7604,2017-09-16,"DOG","POMERANIAN MIX",6,"M",TRUE,"Queens","11104",FALSE
7605,2017-09-17,"DOG","Cane Corso",2,"M",TRUE,"Queens","11379",FALSE
7606,2017-08-19,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11364",FALSE
7607,2017-09-14,"DOG","Jack Russ",3,"M",FALSE,"Queens","11358",FALSE
7608,2017-09-17,"DOG","AMERICAN STAFFORDSHIRE TERRIER / PIT BULL",2,"F",TRUE,"Queens","11358",TRUE
7609,2017-09-09,"DOG","MULTI POO",NA,"U",FALSE,"Queens","11354",FALSE
7610,2017-09-14,"DOG","COCKER SPANIEL / BEAGLE MIX",2,"M",FALSE,"Queens","11354",FALSE
7611,2017-09-18,"DOG","Labrador Retriever",2,"U",FALSE,"Queens","11375",FALSE
7612,2017-09-20,"DOG","Rottweiler",NA,"U",FALSE,"Queens","11105",FALSE
7613,2017-09-19,"DOG","LHASA APSO MIX",15,"F",TRUE,"Queens","11372",FALSE
7614,2017-09-20,"DOG","CHIHUAHUA MIX",5,"M",FALSE,"Queens","11372",FALSE
7615,2017-09-15,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11367",FALSE
7616,2017-09-20,"DOG","Yorkshire Terrier",2,"M",TRUE,"Queens","11355",FALSE
7617,2017-09-20,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11103",FALSE
7618,2017-09-21,"DOG","AMERICAN STAFFORDSHIRE / PIT BULL MIX",2,"M",FALSE,"Queens","11418",TRUE
7619,2017-09-21,"DOG","AMERICAN STAFFORDSHIRE / PIT BULL",2,"M",FALSE,"Queens","11418",TRUE
7620,2017-09-13,"DOG","PIT BULL /GERMAN SHEPHERD MIX",1,"F",FALSE,"Queens","11434",TRUE
7621,2017-09-22,"DOG","Pomeranian",6,"F",TRUE,"Queens","11372",FALSE
7622,2017-09-24,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11368",TRUE
7623,2017-09-24,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11373",FALSE
7624,2017-09-22,"DOG","Shih Tzu",8,"M",FALSE,"Queens","11417",FALSE
7625,2017-09-25,"DOG","Puggle",11,"M",TRUE,"Queens","11358",FALSE
7626,2017-09-22,"DOG","Siberian Husky",NA,"U",FALSE,"Queens","11372",FALSE
7627,2017-09-22,"DOG","Pointer",NA,"U",FALSE,"Queens","11377",FALSE
7628,2017-09-23,"DOG","MIXED BREED (MINI AUSSIE MIX)",3,"F",TRUE,"Queens","11365",FALSE
7629,2017-09-23,"DOG","Bull Terrier",1,"M",FALSE,"Queens",NA,FALSE
7630,2017-09-25,"DOG","American Pit Bull Mix / Pit Bull Mix",1,"F",FALSE,"Queens","11373",TRUE
7631,2017-09-24,"DOG","German Shepherd",7,"F",TRUE,"Queens","11375",FALSE
7632,2017-09-25,"DOG","German Pinscher",4,"M",TRUE,"Queens","11370",FALSE
7633,2017-09-25,"DOG","Pit Bull",4,"M",FALSE,"Queens","11357",TRUE
7634,2017-09-26,"DOG","AMERICAN STAFFORD MIX",2,"F",TRUE,"Queens","11105",FALSE
7635,2017-09-26,"DOG","Maltese",NA,"U",FALSE,"Queens","11421",FALSE
7636,2017-09-27,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11372",FALSE
7637,2017-10-01,"DOG","BEAGLE MIX",10,"M",FALSE,"Queens","11106",FALSE
7638,2017-09-30,"DOG","Pit Bull",7,"F",FALSE,"Queens","11429",TRUE
7639,2017-09-28,"DOG","MIXED BREED",3,"F",TRUE,"Queens","11697",FALSE
7640,2017-09-27,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11436",FALSE
7641,2017-10-01,"DOG","Pit Bull",4,"M",FALSE,"Queens","11691",TRUE
7642,2017-09-23,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7643,2017-10-04,"DOG","American Pit Bull Mix / Pit Bull Mix",NA,"U",FALSE,"Queens","11365",TRUE
7644,2017-09-22,"DOG","Pit Bull",3,"M",FALSE,"Queens","11385",TRUE
7645,2017-09-29,"DOG","Bull Dog, English",3,"M",FALSE,"Queens","11354",FALSE
7646,2017-09-30,"DOG","JINDO / JACK RUSS MIX",3,"F",TRUE,"Queens","11373",FALSE
7647,2017-10-06,"DOG","POMERANIAN / CHIHUAHUA MIX",6,"M",TRUE,"Queens","11433",FALSE
7648,2017-10-01,"DOG","Jack Russ",4,"M",FALSE,"Queens","11368",FALSE
7649,2017-10-04,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7650,2017-10-06,"DOG","Poodle, Toy",3,"F",FALSE,"Queens","11368",FALSE
7651,2017-10-05,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11375",FALSE
7652,2017-10-06,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7653,2017-10-08,"DOG","PIT BULL MIX",3,"M",TRUE,"Queens","11103",TRUE
7654,2017-10-09,"DOG","SIBERIAN HUSKY MIX",4,"F",FALSE,"Queens","11354",FALSE
7655,2017-10-09,"DOG","American Pit Bull Mix / Pit Bull Mix",1,"M",FALSE,"Queens","11368",TRUE
7656,2017-09-15,"DOG","Siberian Husky",4,"F",TRUE,"Queens","11365",FALSE
7657,2017-09-01,"DOG","Shih Tzu",8,"M",TRUE,"Queens","11357",FALSE
7658,2017-10-12,"DOG","American Eskimo",6,"M",FALSE,"Queens","11420",FALSE
7659,2017-10-07,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7660,2017-10-10,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7661,2017-10-11,"DOG","West High White Terrier",2,"M",TRUE,"Queens","11435",FALSE
7662,2017-10-12,"DOG","Maltese",3,"F",FALSE,"Queens","11356",FALSE
7663,2017-10-11,"DOG","COCKER SPANIEL / POODLE MIX",4,"M",TRUE,"Queens","11377",FALSE
7664,2017-10-13,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11375",FALSE
7665,2017-10-12,"DOG","Pit Bull",NA,"U",FALSE,"Queens","11435",TRUE
7666,2017-10-15,"DOG","Bull Dog, English",4,"M",FALSE,"Queens","11369",FALSE
7667,2017-10-16,"DOG","UNKNOWN",NA,"U",FALSE,"Queens","11106",FALSE
7668,2017-10-13,"DOG","Pit Bull",1,"M",TRUE,"Queens","11691",TRUE
7669,2017-10-07,"DOG","PIT BULL / LABRADOR MIX",11,"M",TRUE,"Queens","11418",TRUE
7670,2017-10-10,"DOG","CANE CHARLES / SHIH TZU MIX",2,"M",TRUE,"Queens",NA,FALSE
7671,2017-10-10,"DOG","Pit Bull",NA,"U",FALSE,"Queens",NA,TRUE
7672,2017-10-14,"DOG","Boxer",NA,"U",FALSE,"Queens",NA,FALSE
7673,2017-10-18,"DOG","American Pit Bull Mix / Pit Bull Mix",5,"F",TRUE,"Queens","11417",TRUE
7674,2017-10-17,"DOG","UNKNOWN",NA,"U",FALSE,"Queens",NA,FALSE
7675,2017-10-18,"DOG","DACHSHUND",5,"M",TRUE,"Queens","11420",FALSE
